date,strategy_name,tenor,trade_id,leg_id,symbol,instrument,expiry_dt,strike_pr,option_typ,side,qty_lots,lot_size,units,entry_date,exit_date,entry_price,settle_used,settle_prev_used,mtm_pnl,gap_risk_pnl_proxy,gap_method,price_method,rate_91d,rate_182d,rate_364d,vix_close,contracts,open_int,chg_in_oi
2025-03-03,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,388.15,419.4,2343.75,24363.750000000055,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0657,13.76,16183.0,316500.0,153675.0
2025-03-03,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,228.0,241.3,997.5000000000009,18097.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0657,13.76,32306.0,780150.0,131850.0
2025-03-03,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,2.95,7.3,326.25,547.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0657,13.76,795627.0,7088775.0,1329375.0
2025-03-03,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,643.4,619.15,-1818.75,1027.4999999999436,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0657,13.76,8505.0,566925.0,-168975.0
2025-03-04,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,339.05,388.15,3682.4999999999973,29111.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0658,13.83,19806.0,554850.0,238350.0
2025-03-04,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,249.75,228.0,-1631.25,7683.750000000055,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0658,13.83,26667.0,790500.0,10350.0
2025-03-04,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,1.3,2.95,123.75000000000001,221.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0658,13.83,774799.0,8556675.0,1467900.0
2025-03-04,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,721.8,643.4,-5879.999999999998,-13661.249999999947,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0644,0.0657,0.0658,13.83,1980.0,525825.0,-41100.0
2025-03-05,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,495.25,339.05,-11715.0,25428.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0657,13.67,16937.0,459975.0,-94875.0
2025-03-05,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,154.6,249.75,7136.25,16709.999999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0657,13.67,28887.0,801375.0,10875.0
2025-03-05,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,1.0,1.3,22.500000000000004,97.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0657,13.67,1571630.0,9311700.0,755025.0
2025-03-05,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,464.15,721.8,19323.75,-386.250000000058,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0657,13.67,8086.0,374700.0,-151125.0
2025-03-06,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,624.1,495.25,-9663.750000000002,8917.50000000011,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0655,13.73,4678.0,428025.0,-31950.0
2025-03-06,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,107.4,154.6,3539.999999999999,11595.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0655,13.73,24689.0,912900.0,111525.0
2025-03-06,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000013,NIFTY,OPTIDX,2025-03-06,22800.0,CE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,264.9,0.0,1.0,75.0,75.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0655,13.73,2324524.0,7088775.0,-2222925.0
2025-03-06,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250306|20250221,short_straddle|NIFTY|WEEKLY|20250306|20250221::L000014,NIFTY,OPTIDX,2025-03-06,22800.0,PE,-1,1,75.0,-75.0,2025-02-21,2025-03-06,194.6,255.29999999999927,464.15,15663.750000000053,10537.499999999889,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0655,13.73,35280.0,250125.0,-124575.0
2025-03-07,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,638.0,624.1,-1042.4999999999982,16158.749999999893,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0652,13.47,1214.0,395625.0,-32400.0
2025-03-07,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,90.15,107.4,1293.75,8055.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0652,13.47,18987.0,1009875.0,96975.0
2025-03-07,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000015,NIFTY,OPTIDX,2025-03-13,22550.0,CE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,157.6,157.6,157.6,-0.0,11820.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0652,13.47,1816345.0,2111850.0,987600.0
2025-03-07,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000016,NIFTY,OPTIDX,2025-03-13,22550.0,PE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,120.2,120.2,120.2,-0.0,5913.750000000109,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0652,13.47,1945963.0,2588925.0,1525050.0
2025-03-10,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,531.45,638.0,7991.249999999996,16211.25000000011,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0659,0.0658,13.99,1305.0,382050.0,-13575.0
2025-03-10,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,111.8,90.15,-1623.7499999999993,6761.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0659,0.0658,13.99,14467.0,1018800.0,8925.0
2025-03-10,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000015,NIFTY,OPTIDX,2025-03-13,22550.0,CE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,157.6,79.85,157.6,5831.25,11820.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0659,0.0658,13.99,1465872.0,3374250.0,1262400.0
2025-03-10,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000016,NIFTY,OPTIDX,2025-03-13,22550.0,PE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,120.2,166.9,120.2,-3502.5,6903.749999999891,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0659,0.0658,13.99,1834301.0,1935150.0,-653775.0
2025-03-11,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,561.75,531.45,-2272.4999999999964,21412.49999999995,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0657,0.0658,14.07,2480.0,403950.0,21900.0
2025-03-11,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,96.85,111.8,1121.2500000000002,8385.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0657,0.0658,14.07,19549.0,1108650.0,89850.0
2025-03-11,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000015,NIFTY,OPTIDX,2025-03-13,22550.0,CE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,157.6,79.9,79.85,-3.7500000000008527,5988.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0657,0.0658,14.07,1749237.0,3262425.0,-111825.0
2025-03-11,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000016,NIFTY,OPTIDX,2025-03-13,22550.0,PE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,120.2,128.1,166.9,2910.000000000001,-2786.249999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0657,0.0658,14.07,448525.0,1937550.0,2400.0
2025-03-12,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,514.7,561.75,3528.7499999999964,9405.00000000011,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0658,13.69,3109.0,359175.0,-44775.0
2025-03-12,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,87.0,96.85,738.7499999999995,7263.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0658,13.69,25884.0,963075.0,-145575.0
2025-03-12,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000015,NIFTY,OPTIDX,2025-03-13,22550.0,CE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,157.6,37.0,79.9,3217.5000000000005,5992.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0658,13.69,4798097.0,7502625.0,4240200.0
2025-03-12,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000016,NIFTY,OPTIDX,2025-03-13,22550.0,PE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,120.2,105.9,128.1,1664.999999999999,8583.74999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0647,0.0658,0.0658,13.69,1370922.0,1390950.0,-546600.0
2025-03-13,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,433.5,514.7,6090.000000000004,5490.000000000004,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.066,0.0657,13.28,2615.0,302025.0,-57150.0
2025-03-13,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,89.1,87.0,-157.49999999999957,6525.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.066,0.0657,13.28,22005.0,1092600.0,129525.0
2025-03-13,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000015,NIFTY,OPTIDX,2025-03-13,22550.0,CE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,157.6,0.0,37.0,2775.0,2775.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.066,0.0657,13.28,12388878.0,6589125.0,-913500.0
2025-03-13,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250313|20250307,short_straddle|NIFTY|WEEKLY|20250313|20250307::L000016,NIFTY,OPTIDX,2025-03-13,22550.0,PE,-1,1,75.0,-75.0,2025-03-07,2025-03-13,120.2,152.79999999999927,105.9,-3517.499999999945,7305.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.066,0.0657,13.28,4671257.0,1246575.0,-144375.0
2025-03-17,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,527.8,433.5,-7072.499999999996,13526.24999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.42,1949.0,273150.0,-28875.0
2025-03-17,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,48.95,89.1,3011.2499999999995,6682.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.42,43678.0,1339500.0,246900.0
2025-03-17,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000017,NIFTY,OPTIDX,2025-03-20,22500.0,CE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,131.45,131.45,131.45,-0.0,9858.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.42,3449987.0,6922950.0,1882125.0
2025-03-17,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000018,NIFTY,OPTIDX,2025-03-20,22500.0,PE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,98.6,98.6,98.6,-0.0,-3618.7499999998913,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.42,3826211.0,8398725.0,5321700.0
2025-03-18,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,815.6,527.8,-21585.000000000004,-2583.7500000000036,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.21,2293.0,242025.0,-31125.0
2025-03-18,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,19.75,48.95,2190.0,3671.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.21,77898.0,1068075.0,-271425.0
2025-03-18,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000017,NIFTY,OPTIDX,2025-03-20,22500.0,CE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,131.45,369.15,131.45,-17827.5,-2310.000000000001,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.21,443411.0,3401775.0,-3521175.0
2025-03-18,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000018,NIFTY,OPTIDX,2025-03-20,22500.0,PE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,98.6,17.0,98.6,6120.0,7395.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.21,2102015.0,12577125.0,4178400.0
2025-03-19,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,884.85,815.6,-5193.75,3048.7499999999472,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.3,821.0,226275.0,-15750.0
2025-03-19,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,13.65,19.75,457.5,1481.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.3,58714.0,1344150.0,276075.0
2025-03-19,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000017,NIFTY,OPTIDX,2025-03-20,22500.0,CE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,131.45,441.3,369.15,-5411.250000000003,-435.0000000000563,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.3,74450.0,2543625.0,-858150.0
2025-03-19,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000018,NIFTY,OPTIDX,2025-03-20,22500.0,PE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,98.6,7.6,17.0,705.0,1275.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0657,0.0655999999999999,13.3,2209735.0,13559025.0,981900.0
2025-03-20,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,1095.15,884.85,-15772.500000000005,-3881.249999999889,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655999999999999,0.0650999999999999,12.6,646.0,206850.0,-19425.0
2025-03-20,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,4.45,13.65,690.0,1023.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655999999999999,0.0650999999999999,12.6,135927.0,2003625.0,659475.0
2025-03-20,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000017,NIFTY,OPTIDX,2025-03-20,22500.0,CE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,131.45,690.6500000000015,441.3,-18701.25000000011,-7147.49999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655999999999999,0.0650999999999999,12.6,42860.0,1234575.0,-1309050.0
2025-03-20,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250320|20250317,short_straddle|NIFTY|WEEKLY|20250320|20250317::L000018,NIFTY,OPTIDX,2025-03-20,22500.0,PE,-1,1,75.0,-75.0,2025-03-17,2025-03-20,98.6,0.0,7.6,570.0,570.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655999999999999,0.0650999999999999,12.6,2803150.0,6000075.0,-7558950.0
2025-03-21,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,1276.9,1095.15,-13631.25,2017.5000000000068,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655,0.0649,12.58,507.0,191175.0,-15675.0
2025-03-21,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,3.45,4.45,75.0,333.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655,0.0649,12.58,212457.0,2027025.0,23400.0
2025-03-21,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000019,NIFTY,OPTIDX,2025-04-03,23350.0,CE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,235.05,235.05,235.05,-0.0,17628.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655,0.0649,12.58,21798.0,109200.0,53925.0
2025-03-21,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000020,NIFTY,OPTIDX,2025-04-03,23350.0,PE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,156.55,156.55,156.55,-0.0,-1889.999999999999,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0646,0.0655,0.0649,12.58,21220.0,231225.0,208350.0
2025-03-24,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,1603.7,1276.9,-24509.999999999996,-10387.500000000102,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.7,309.0,181950.0,-9225.0
2025-03-24,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,2.85,3.45,45.00000000000001,258.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.7,224655.0,1678200.0,-348825.0
2025-03-24,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000019,NIFTY,OPTIDX,2025-04-03,23350.0,CE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,235.05,469.2,235.05,-17561.25,5223.749999999892,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.7,5794.0,48075.0,-61125.0
2025-03-24,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000020,NIFTY,OPTIDX,2025-04-03,23350.0,PE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,156.55,74.6,156.55,6146.250000000001,11741.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.7,21865.0,228825.0,-2400.0
2025-03-25,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,1607.15,1603.7,-258.7500000000034,-3584.9999999999964,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0652,0.0649,13.64,966.0,137400.0,-44550.0
